"DateTime";"bl_height_3";"bl_height_2";"bl_height_1";"Mean_Layer_Height"
"2022-09-29 17:00:00";NaN;NaN;NaN;NaN
"2022-09-29 18:00:00";NaN;NaN;NaN;140
"2022-09-29 19:00:00";NaN;NaN;NaN;NaN
"2022-09-29 20:00:00";NaN;NaN;NaN;NaN
"2022-09-29 21:00:00";NaN;NaN;NaN;NaN
"2022-09-29 22:00:00";NaN;NaN;NaN;NaN
"2022-09-29 23:00:00";NaN;NaN;NaN;220
"2022-09-30 00:00:00";NaN;NaN;NaN;NaN
"2022-09-30 01:00:00";NaN;NaN;NaN;NaN
"2022-09-30 02:00:00";NaN;NaN;NaN;NaN
"2022-09-30 03:00:00";NaN;NaN;NaN;200
"2022-09-30 04:00:00";NaN;NaN;NaN;NaN
"2022-09-30 05:00:00";NaN;NaN;NaN;120
"2022-09-30 06:00:00";NaN;NaN;NaN;NaN
"2022-09-30 07:00:00";NaN;NaN;NaN;NaN
"2022-09-30 08:00:00";NaN;NaN;NaN;NaN
"2022-09-30 09:00:00";NaN;NaN;NaN;100
"2022-09-30 10:00:00";NaN;NaN;390;400
"2022-09-30 11:00:00";NaN;NaN;450;400
"2022-09-30 12:00:00";NaN;3770;540;420
"2022-09-30 13:00:00";NaN;NaN;660;480
"2022-09-30 14:00:00";NaN;NaN;NaN;690
"2022-09-30 15:00:00";NaN;NaN;680;660
"2022-09-30 16:00:00";NaN;NaN;670;670
"2022-09-30 17:00:00";NaN;NaN;640;660
"2022-09-30 18:00:00";NaN;3930;680;640
"2022-09-30 19:00:00";NaN;NaN;NaN;650
"2022-09-30 20:00:00";NaN;NaN;380;410
"2022-09-30 21:00:00";790;420;160;410
"2022-09-30 22:00:00";NaN;NaN;150;130
"2022-09-30 23:00:00";NaN;NaN;NaN;160
"2022-10-01 00:00:00";NaN;NaN;NaN;NaN
"2022-10-01 01:00:00";NaN;NaN;NaN;NaN
"2022-10-01 02:00:00";NaN;NaN;NaN;NaN
"2022-10-01 03:00:00";NaN;NaN;NaN;NaN
"2022-10-01 04:00:00";NaN;NaN;NaN;NaN
"2022-10-01 05:00:00";NaN;NaN;NaN;NaN
"2022-10-01 06:00:00";NaN;NaN;NaN;NaN
"2022-10-01 07:00:00";NaN;NaN;NaN;NaN
"2022-10-01 08:00:00";NaN;NaN;NaN;NaN
"2022-10-01 09:00:00";NaN;NaN;NaN;NaN
"2022-10-01 10:00:00";NaN;NaN;NaN;380
"2022-10-01 11:00:00";NaN;NaN;440;390
"2022-10-01 12:00:00";NaN;490;130;150
"2022-10-01 13:00:00";NaN;NaN;510;490
"2022-10-01 14:00:00";NaN;NaN;490;450
"2022-10-01 15:00:00";NaN;NaN;500;450
"2022-10-01 16:00:00";NaN;NaN;420;470
"2022-10-01 17:00:00";NaN;NaN;420;420
"2022-10-01 18:00:00";NaN;NaN;NaN;400
"2022-10-01 19:00:00";NaN;NaN;NaN;NaN
"2022-10-01 20:00:00";NaN;NaN;340;340
"2022-10-01 21:00:00";NaN;NaN;NaN;340
"2022-10-01 22:00:00";NaN;NaN;NaN;NaN
"2022-10-01 23:00:00";NaN;NaN;NaN;NaN
"2022-10-02 00:00:00";NaN;NaN;NaN;NaN
"2022-10-02 01:00:00";NaN;NaN;NaN;NaN
"2022-10-02 02:00:00";NaN;NaN;NaN;NaN
"2022-10-02 03:00:00";NaN;NaN;NaN;NaN
"2022-10-02 04:00:00";NaN;NaN;NaN;NaN
"2022-10-02 05:00:00";NaN;NaN;NaN;NaN
"2022-10-02 06:00:00";NaN;NaN;NaN;NaN
"2022-10-02 07:00:00";NaN;NaN;NaN;NaN
"2022-10-02 08:00:00";NaN;NaN;NaN;NaN
"2022-10-02 09:00:00";NaN;NaN;NaN;NaN
"2022-10-02 10:00:00";NaN;NaN;NaN;NaN
"2022-10-02 11:00:00";NaN;NaN;NaN;NaN
"2022-10-02 12:00:00";NaN;NaN;NaN;NaN
"2022-10-02 13:00:00";NaN;NaN;NaN;NaN
"2022-10-02 14:00:00";NaN;NaN;NaN;NaN
"2022-10-02 15:00:00";NaN;NaN;NaN;NaN
"2022-10-02 16:00:00";NaN;NaN;NaN;NaN
"2022-10-02 17:00:00";NaN;NaN;NaN;NaN
"2022-10-02 18:00:00";NaN;NaN;NaN;NaN
"2022-10-02 19:00:00";NaN;NaN;NaN;NaN
"2022-10-02 20:00:00";NaN;NaN;NaN;NaN
"2022-10-02 21:00:00";NaN;NaN;NaN;NaN
"2022-10-02 22:00:00";NaN;NaN;NaN;NaN
"2022-10-02 23:00:00";NaN;NaN;NaN;NaN
"2022-10-03 00:00:00";NaN;NaN;NaN;NaN
"2022-10-03 01:00:00";NaN;NaN;NaN;NaN
"2022-10-03 02:00:00";NaN;NaN;NaN;120
"2022-10-03 03:00:00";NaN;NaN;NaN;NaN
"2022-10-03 04:00:00";NaN;NaN;NaN;NaN
"2022-10-03 05:00:00";NaN;NaN;NaN;NaN
"2022-10-03 06:00:00";NaN;NaN;NaN;NaN
"2022-10-03 07:00:00";NaN;NaN;NaN;NaN
"2022-10-03 08:00:00";NaN;NaN;NaN;110
"2022-10-03 09:00:00";NaN;NaN;NaN;NaN
"2022-10-03 10:00:00";NaN;740;100;NaN
"2022-10-03 11:00:00";NaN;960;190;130
"2022-10-03 12:00:00";NaN;NaN;NaN;210
"2022-10-03 13:00:00";NaN;560;70;240
"2022-10-03 14:00:00";NaN;1100;500;500
"2022-10-03 15:00:00";NaN;NaN;760;550
"2022-10-03 16:00:00";NaN;650;90;600
"2022-10-03 17:00:00";NaN;800;100;90
"2022-10-03 18:00:00";NaN;1000;110;110
"2022-10-03 19:00:00";980;580;60;110
"2022-10-03 20:00:00";1050;510;110;110
"2022-10-03 21:00:00";1160;570;140;140
"2022-10-03 22:00:00";1130;500;100;100
"2022-10-03 23:00:00";1100;560;100;110
"2022-10-04 00:00:00";680;350;90;100
"2022-10-04 01:00:00";1080;510;240;290
"2022-10-04 02:00:00";NaN;1050;270;290
"2022-10-04 03:00:00";NaN;1050;120;170
"2022-10-04 04:00:00";NaN;1010;110;120
"2022-10-04 05:00:00";NaN;1010;110;110
"2022-10-04 06:00:00";NaN;990;90;100
"2022-10-04 07:00:00";NaN;1010;90;110
"2022-10-04 08:00:00";NaN;1010;110;90
"2022-10-04 09:00:00";NaN;960;100;90
"2022-10-04 10:00:00";NaN;NaN;420;90
"2022-10-04 11:00:00";NaN;NaN;910;1060
"2022-10-04 12:00:00";NaN;NaN;750;790
"2022-10-04 13:00:00";NaN;3220;1170;1180
"2022-10-04 14:00:00";NaN;3720;1040;1140
"2022-10-04 15:00:00";NaN;3340;950;970
"2022-10-04 16:00:00";NaN;3490;1030;960
"2022-10-04 17:00:00";1160;580;790;930
"2022-10-04 18:00:00";NaN;500;100;100
"2022-10-04 19:00:00";NaN;1410;390;450
"2022-10-04 20:00:00";920;520;90;100
"2022-10-04 21:00:00";650;360;130;110
"2022-10-04 22:00:00";NaN;1000;250;120
"2022-10-04 23:00:00";NaN;1140;310;280
"2022-10-05 00:00:00";NaN;2330;430;370
"2022-10-05 01:00:00";NaN;NaN;NaN;NaN
"2022-10-05 02:00:00";NaN;NaN;NaN;NaN
"2022-10-05 03:00:00";NaN;NaN;NaN;NaN
"2022-10-05 04:00:00";NaN;NaN;NaN;NaN
"2022-10-05 05:00:00";NaN;NaN;NaN;NaN
"2022-10-05 06:00:00";NaN;NaN;NaN;NaN
"2022-10-05 07:00:00";NaN;NaN;NaN;NaN
"2022-10-05 08:00:00";NaN;940;320;330
"2022-10-05 09:00:00";NaN;840;330;330
"2022-10-05 10:00:00";2350;940;540;260
"2022-10-05 11:00:00";NaN;1070;570;530
"2022-10-05 12:00:00";NaN;1000;610;630
"2022-10-05 13:00:00";NaN;NaN;870;640
"2022-10-05 14:00:00";NaN;910;90;700
"2022-10-05 15:00:00";NaN;NaN;NaN;NaN
"2022-10-05 16:00:00";NaN;NaN;NaN;NaN
"2022-10-05 17:00:00";NaN;NaN;NaN;NaN
"2022-10-05 18:00:00";NaN;NaN;NaN;NaN
"2022-10-05 19:00:00";NaN;NaN;NaN;NaN
"2022-10-05 20:00:00";NaN;NaN;NaN;NaN
"2022-10-05 21:00:00";NaN;NaN;NaN;NaN
"2022-10-05 22:00:00";NaN;NaN;NaN;NaN
"2022-10-05 23:00:00";NaN;NaN;NaN;NaN
"2022-10-06 00:00:00";NaN;NaN;NaN;NaN
"2022-10-06 01:00:00";NaN;NaN;NaN;NaN
"2022-10-06 02:00:00";NaN;NaN;NaN;NaN
"2022-10-06 03:00:00";NaN;NaN;NaN;NaN
"2022-10-06 04:00:00";NaN;NaN;NaN;NaN
"2022-10-06 05:00:00";NaN;NaN;NaN;NaN
"2022-10-06 06:00:00";NaN;NaN;NaN;NaN
"2022-10-06 07:00:00";NaN;NaN;NaN;NaN
"2022-10-06 08:00:00";NaN;NaN;NaN;NaN
"2022-10-06 09:00:00";NaN;NaN;190;190
"2022-10-06 10:00:00";1130;610;570;280
"2022-10-06 11:00:00";NaN;NaN;460;390
"2022-10-06 12:00:00";NaN;530;490;510
"2022-10-06 13:00:00";NaN;NaN;490;540
"2022-10-06 14:00:00";NaN;1720;270;420
"2022-10-06 15:00:00";NaN;NaN;490;250
"2022-10-06 16:00:00";NaN;570;570;620
"2022-10-06 17:00:00";NaN;680;170;240
"2022-10-06 18:00:00";NaN;600;150;150
"2022-10-06 19:00:00";NaN;580;540;650
"2022-10-06 20:00:00";NaN;490;150;530
"2022-10-06 21:00:00";NaN;NaN;150;150
"2022-10-06 22:00:00";1490;430;170;160
"2022-10-06 23:00:00";NaN;1450;160;170
"2022-10-07 00:00:00";NaN;1310;140;140
"2022-10-07 01:00:00";1310;470;190;140
"2022-10-07 02:00:00";1280;370;150;160
"2022-10-07 03:00:00";1280;390;140;140
"2022-10-07 04:00:00";NaN;1190;90;110
"2022-10-07 05:00:00";1280;340;110;100
"2022-10-07 06:00:00";NaN;350;130;120
"2022-10-07 07:00:00";NaN;NaN;140;130
"2022-10-07 08:00:00";NaN;770;120;130
"2022-10-07 09:00:00";NaN;NaN;NaN;NaN
"2022-10-07 10:00:00";NaN;NaN;NaN;NaN
"2022-10-07 11:00:00";NaN;NaN;NaN;NaN
"2022-10-07 12:00:00";NaN;NaN;NaN;NaN
"2022-10-07 13:00:00";NaN;NaN;NaN;NaN
"2022-10-07 14:00:00";NaN;NaN;NaN;NaN
"2022-10-07 15:00:00";NaN;NaN;NaN;NaN
"2022-10-07 16:00:00";NaN;NaN;NaN;NaN
"2022-10-07 17:00:00";NaN;NaN;NaN;NaN
"2022-10-07 18:00:00";NaN;NaN;NaN;NaN
"2022-10-07 19:00:00";NaN;NaN;NaN;NaN
"2022-10-07 20:00:00";NaN;NaN;NaN;NaN
"2022-10-07 21:00:00";NaN;NaN;NaN;NaN
"2022-10-07 22:00:00";NaN;NaN;NaN;NaN
"2022-10-07 23:00:00";NaN;NaN;NaN;NaN
"2022-10-08 00:00:00";NaN;NaN;NaN;NaN
"2022-10-08 01:00:00";NaN;NaN;NaN;NaN
"2022-10-08 02:00:00";NaN;NaN;NaN;NaN
"2022-10-08 03:00:00";NaN;NaN;NaN;NaN
"2022-10-08 04:00:00";NaN;NaN;NaN;NaN
"2022-10-08 05:00:00";NaN;NaN;NaN;NaN
"2022-10-08 06:00:00";NaN;NaN;NaN;NaN
"2022-10-08 07:00:00";NaN;NaN;NaN;NaN
"2022-10-08 08:00:00";NaN;NaN;NaN;NaN
"2022-10-08 09:00:00";NaN;NaN;NaN;NaN
"2022-10-08 10:00:00";NaN;NaN;NaN;NaN
"2022-10-08 11:00:00";NaN;NaN;NaN;NaN
"2022-10-08 12:00:00";NaN;NaN;NaN;NaN
"2022-10-08 13:00:00";NaN;NaN;NaN;NaN
"2022-10-08 14:00:00";NaN;NaN;NaN;NaN
"2022-10-08 15:00:00";NaN;NaN;NaN;NaN
"2022-10-08 16:00:00";NaN;NaN;NaN;NaN
"2022-10-08 17:00:00";NaN;NaN;NaN;NaN
"2022-10-08 18:00:00";NaN;NaN;NaN;NaN
"2022-10-08 19:00:00";NaN;NaN;NaN;NaN
"2022-10-08 20:00:00";NaN;NaN;NaN;NaN
"2022-10-08 21:00:00";NaN;NaN;NaN;NaN
"2022-10-08 22:00:00";NaN;NaN;NaN;NaN
"2022-10-08 23:00:00";NaN;NaN;NaN;NaN
"2022-10-09 00:00:00";NaN;NaN;NaN;NaN
"2022-10-09 01:00:00";NaN;NaN;NaN;NaN
"2022-10-09 02:00:00";NaN;NaN;NaN;NaN
"2022-10-09 03:00:00";NaN;NaN;NaN;NaN
"2022-10-09 04:00:00";NaN;NaN;NaN;NaN
"2022-10-09 05:00:00";NaN;NaN;NaN;NaN
"2022-10-09 06:00:00";NaN;NaN;NaN;NaN
"2022-10-09 07:00:00";NaN;NaN;NaN;NaN
"2022-10-09 08:00:00";NaN;NaN;NaN;NaN
"2022-10-09 09:00:00";NaN;NaN;NaN;NaN
"2022-10-09 10:00:00";NaN;NaN;NaN;NaN
"2022-10-09 11:00:00";NaN;NaN;NaN;NaN
"2022-10-09 12:00:00";NaN;NaN;NaN;NaN
"2022-10-09 13:00:00";NaN;NaN;NaN;NaN
"2022-10-09 14:00:00";NaN;NaN;NaN;NaN
"2022-10-09 15:00:00";NaN;NaN;NaN;NaN
"2022-10-09 16:00:00";NaN;610;320;530
"2022-10-09 17:00:00";NaN;650;320;320
"2022-10-09 18:00:00";3490;770;320;320
"2022-10-09 19:00:00";1860;820;250;280
"2022-10-09 20:00:00";NaN;830;130;150
"2022-10-09 21:00:00";NaN;NaN;180;140
"2022-10-09 22:00:00";NaN;520;160;170
"2022-10-09 23:00:00";NaN;590;160;140
"2022-10-10 00:00:00";NaN;520;480;130
"2022-10-10 01:00:00";NaN;NaN;540;520
"2022-10-10 02:00:00";NaN;NaN;520;520
"2022-10-10 03:00:00";NaN;NaN;530;490
"2022-10-10 04:00:00";NaN;NaN;90;590
"2022-10-10 05:00:00";NaN;NaN;670;90
"2022-10-10 06:00:00";NaN;NaN;680;50
"2022-10-10 07:00:00";NaN;990;660;650
"2022-10-10 08:00:00";NaN;NaN;650;650
"2022-10-10 09:00:00";NaN;NaN;660;670
"2022-10-10 10:00:00";NaN;NaN;NaN;640
"2022-10-10 11:00:00";NaN;790;380;390
"2022-10-10 12:00:00";NaN;830;130;390
"2022-10-10 13:00:00";NaN;940;120;130
"2022-10-10 14:00:00";NaN;890;110;110
"2022-10-10 15:00:00";NaN;NaN;NaN;120
"2022-10-10 16:00:00";NaN;NaN;NaN;NaN
"2022-10-10 17:00:00";NaN;NaN;NaN;170
"2022-10-10 18:00:00";NaN;NaN;NaN;NaN
"2022-10-10 19:00:00";NaN;NaN;NaN;NaN
"2022-10-10 20:00:00";NaN;NaN;NaN;NaN
"2022-10-10 21:00:00";NaN;NaN;NaN;NaN
"2022-10-10 22:00:00";NaN;NaN;NaN;NaN
"2022-10-10 23:00:00";NaN;NaN;NaN;NaN
"2022-10-11 00:00:00";NaN;NaN;NaN;130
"2022-10-11 01:00:00";NaN;NaN;630;130
"2022-10-11 02:00:00";NaN;NaN;620;620
"2022-10-11 03:00:00";NaN;NaN;NaN;650
"2022-10-11 04:00:00";NaN;650;120;120
"2022-10-11 05:00:00";NaN;690;170;690
"2022-10-11 06:00:00";NaN;NaN;NaN;690
"2022-10-11 07:00:00";NaN;NaN;NaN;NaN
"2022-10-11 08:00:00";NaN;NaN;NaN;NaN
"2022-10-11 09:00:00";NaN;NaN;NaN;NaN
"2022-10-11 10:00:00";NaN;NaN;NaN;NaN
"2022-10-11 11:00:00";NaN;NaN;NaN;NaN
"2022-10-11 12:00:00";NaN;NaN;750;710
"2022-10-11 13:00:00";NaN;3380;880;820
"2022-10-11 14:00:00";NaN;NaN;900;910
"2022-10-11 15:00:00";NaN;NaN;860;910
"2022-10-11 16:00:00";NaN;NaN;NaN;820
"2022-10-11 17:00:00";NaN;NaN;NaN;NaN
"2022-10-11 18:00:00";NaN;590;610;650
"2022-10-11 19:00:00";NaN;760;420;140
"2022-10-11 20:00:00";NaN;NaN;610;710
"2022-10-11 21:00:00";NaN;NaN;NaN;600
"2022-10-11 22:00:00";NaN;NaN;NaN;NaN
"2022-10-11 23:00:00";NaN;NaN;NaN;NaN
"2022-10-12 00:00:00";NaN;NaN;NaN;NaN
"2022-10-12 01:00:00";NaN;NaN;380;NaN
"2022-10-12 02:00:00";NaN;NaN;NaN;380
"2022-10-12 03:00:00";NaN;NaN;NaN;NaN
"2022-10-12 04:00:00";NaN;NaN;NaN;NaN
"2022-10-12 05:00:00";NaN;NaN;NaN;NaN
"2022-10-12 06:00:00";NaN;NaN;NaN;NaN
"2022-10-12 07:00:00";NaN;NaN;NaN;NaN
"2022-10-12 08:00:00";NaN;NaN;NaN;370
"2022-10-12 09:00:00";NaN;NaN;450;370
"2022-10-12 10:00:00";NaN;NaN;440;440
"2022-10-12 11:00:00";NaN;NaN;610;440
"2022-10-12 12:00:00";NaN;NaN;NaN;NaN
"2022-10-12 13:00:00";NaN;NaN;NaN;NaN
"2022-10-12 14:00:00";NaN;NaN;NaN;NaN
"2022-10-12 15:00:00";NaN;NaN;NaN;NaN
"2022-10-12 16:00:00";NaN;NaN;NaN;NaN
"2022-10-12 17:00:00";NaN;NaN;NaN;NaN
"2022-10-12 18:00:00";NaN;NaN;NaN;NaN
"2022-10-12 19:00:00";NaN;NaN;NaN;NaN
"2022-10-12 20:00:00";NaN;NaN;NaN;NaN
"2022-10-12 21:00:00";NaN;NaN;NaN;NaN
"2022-10-12 22:00:00";NaN;NaN;NaN;NaN
"2022-10-12 23:00:00";NaN;NaN;NaN;NaN
"2022-10-13 00:00:00";NaN;NaN;NaN;NaN
"2022-10-13 01:00:00";NaN;NaN;NaN;NaN
"2022-10-13 02:00:00";NaN;NaN;NaN;NaN
"2022-10-13 03:00:00";NaN;NaN;NaN;NaN
"2022-10-13 04:00:00";NaN;NaN;NaN;NaN
"2022-10-13 05:00:00";NaN;NaN;NaN;NaN
"2022-10-13 06:00:00";NaN;NaN;NaN;NaN
"2022-10-13 07:00:00";NaN;NaN;NaN;NaN
"2022-10-13 08:00:00";NaN;NaN;NaN;NaN
"2022-10-13 09:00:00";NaN;NaN;NaN;NaN
"2022-10-13 10:00:00";NaN;NaN;NaN;NaN
"2022-10-13 11:00:00";NaN;NaN;NaN;NaN
"2022-10-13 12:00:00";NaN;NaN;NaN;NaN
"2022-10-13 13:00:00";NaN;NaN;NaN;NaN
"2022-10-13 14:00:00";NaN;NaN;NaN;NaN
"2022-10-13 15:00:00";NaN;NaN;NaN;NaN
"2022-10-13 16:00:00";NaN;NaN;NaN;NaN
"2022-10-13 17:00:00";NaN;NaN;NaN;NaN
"2022-10-13 18:00:00";NaN;NaN;NaN;NaN
"2022-10-13 19:00:00";NaN;NaN;NaN;NaN
"2022-10-13 20:00:00";NaN;NaN;NaN;NaN
"2022-10-13 21:00:00";NaN;NaN;NaN;NaN
"2022-10-13 22:00:00";NaN;NaN;NaN;NaN
"2022-10-13 23:00:00";NaN;NaN;NaN;NaN
"2022-10-14 00:00:00";NaN;NaN;NaN;NaN
"2022-10-14 01:00:00";NaN;NaN;NaN;NaN
"2022-10-14 02:00:00";NaN;NaN;NaN;NaN
"2022-10-14 03:00:00";NaN;NaN;NaN;NaN
"2022-10-14 04:00:00";NaN;NaN;NaN;NaN
"2022-10-14 05:00:00";NaN;NaN;NaN;NaN
"2022-10-14 06:00:00";NaN;NaN;NaN;NaN
"2022-10-14 07:00:00";NaN;NaN;NaN;NaN
"2022-10-14 08:00:00";NaN;NaN;NaN;NaN
"2022-10-14 09:00:00";NaN;NaN;NaN;NaN
"2022-10-14 10:00:00";NaN;NaN;NaN;NaN
"2022-10-14 11:00:00";NaN;NaN;NaN;NaN
"2022-10-14 12:00:00";NaN;NaN;NaN;NaN
"2022-10-14 13:00:00";NaN;NaN;NaN;NaN
"2022-10-14 14:00:00";NaN;NaN;NaN;NaN
"2022-10-14 15:00:00";NaN;NaN;NaN;NaN
"2022-10-14 16:00:00";NaN;NaN;NaN;NaN
"2022-10-14 17:00:00";NaN;NaN;NaN;NaN
"2022-10-14 18:00:00";NaN;NaN;NaN;NaN
"2022-10-14 19:00:00";NaN;NaN;NaN;NaN
"2022-10-14 20:00:00";NaN;NaN;NaN;NaN
"2022-10-14 21:00:00";NaN;NaN;NaN;NaN
"2022-10-14 22:00:00";NaN;NaN;NaN;NaN
"2022-10-14 23:00:00";NaN;NaN;NaN;NaN
"2022-10-15 00:00:00";NaN;NaN;170;170
"2022-10-15 01:00:00";NaN;450;180;170
"2022-10-15 02:00:00";NaN;500;220;200
"2022-10-15 03:00:00";NaN;530;180;200
"2022-10-15 04:00:00";NaN;580;220;210
"2022-10-15 05:00:00";NaN;610;170;220
"2022-10-15 06:00:00";NaN;NaN;NaN;220
"2022-10-15 07:00:00";NaN;NaN;NaN;260
"2022-10-15 08:00:00";NaN;NaN;NaN;260
"2022-10-15 09:00:00";NaN;NaN;NaN;NaN
"2022-10-15 10:00:00";NaN;NaN;NaN;NaN
"2022-10-15 11:00:00";NaN;NaN;NaN;510
"2022-10-15 12:00:00";NaN;NaN;650;510
"2022-10-15 13:00:00";NaN;NaN;NaN;640
"2022-10-15 14:00:00";NaN;NaN;NaN;NaN
"2022-10-15 15:00:00";NaN;NaN;NaN;NaN
"2022-10-15 16:00:00";NaN;NaN;NaN;NaN
"2022-10-15 17:00:00";NaN;NaN;NaN;NaN
"2022-10-15 18:00:00";NaN;NaN;NaN;NaN
"2022-10-15 19:00:00";NaN;NaN;NaN;NaN
"2022-10-15 20:00:00";NaN;NaN;NaN;NaN
"2022-10-15 21:00:00";NaN;NaN;NaN;NaN
"2022-10-15 22:00:00";NaN;NaN;NaN;NaN
"2022-10-15 23:00:00";NaN;NaN;NaN;NaN
"2022-10-16 00:00:00";NaN;NaN;NaN;NaN
"2022-10-16 01:00:00";NaN;NaN;NaN;NaN
"2022-10-16 02:00:00";NaN;NaN;NaN;NaN
"2022-10-16 03:00:00";NaN;NaN;NaN;NaN
"2022-10-16 04:00:00";NaN;NaN;NaN;NaN
"2022-10-16 05:00:00";NaN;NaN;NaN;NaN
"2022-10-16 06:00:00";NaN;NaN;NaN;NaN
"2022-10-16 07:00:00";NaN;NaN;NaN;NaN
"2022-10-16 08:00:00";NaN;NaN;NaN;NaN
"2022-10-16 09:00:00";NaN;NaN;NaN;NaN
"2022-10-16 10:00:00";NaN;NaN;NaN;NaN
"2022-10-16 11:00:00";NaN;NaN;NaN;340
"2022-10-16 12:00:00";NaN;NaN;NaN;NaN
"2022-10-16 13:00:00";NaN;NaN;430;430
"2022-10-16 14:00:00";NaN;NaN;440;460
"2022-10-16 15:00:00";NaN;NaN;NaN;430
"2022-10-16 16:00:00";NaN;NaN;NaN;430
"2022-10-16 17:00:00";NaN;NaN;NaN;390
"2022-10-16 18:00:00";NaN;NaN;NaN;NaN
"2022-10-16 19:00:00";NaN;NaN;NaN;NaN
"2022-10-16 20:00:00";NaN;NaN;NaN;NaN
"2022-10-16 21:00:00";NaN;NaN;NaN;NaN
"2022-10-16 22:00:00";NaN;NaN;NaN;NaN
"2022-10-16 23:00:00";NaN;NaN;NaN;NaN
"2022-10-17 00:00:00";NaN;NaN;300;NaN
"2022-10-17 01:00:00";NaN;NaN;NaN;NaN
"2022-10-17 02:00:00";NaN;NaN;NaN;NaN
"2022-10-17 03:00:00";NaN;NaN;NaN;NaN
"2022-10-17 04:00:00";NaN;NaN;NaN;NaN
"2022-10-17 05:00:00";NaN;NaN;NaN;NaN
"2022-10-17 06:00:00";NaN;NaN;NaN;NaN
"2022-10-17 07:00:00";NaN;NaN;NaN;NaN
"2022-10-17 08:00:00";NaN;NaN;NaN;NaN
"2022-10-17 09:00:00";NaN;NaN;NaN;NaN
"2022-10-17 10:00:00";NaN;NaN;NaN;NaN
"2022-10-17 11:00:00";NaN;650;260;560
"2022-10-17 12:00:00";NaN;710;80;720
"2022-10-17 13:00:00";NaN;770;100;720
"2022-10-17 14:00:00";NaN;870;100;NaN
"2022-10-17 15:00:00";NaN;930;90;90
"2022-10-17 16:00:00";NaN;910;100;100
"2022-10-17 17:00:00";NaN;890;100;100
"2022-10-17 18:00:00";NaN;780;100;100
"2022-10-17 19:00:00";870;460;110;110
"2022-10-17 20:00:00";NaN;840;110;100
"2022-10-17 21:00:00";NaN;770;110;90
"2022-10-17 22:00:00";NaN;720;150;110
"2022-10-17 23:00:00";NaN;NaN;NaN;700
"2022-10-18 00:00:00";870;500;160;700
"2022-10-18 01:00:00";NaN;860;90;110
"2022-10-18 02:00:00";NaN;930;100;90
"2022-10-18 03:00:00";NaN;910;100;90
"2022-10-18 04:00:00";NaN;930;100;100
"2022-10-18 05:00:00";NaN;980;100;100
"2022-10-18 06:00:00";NaN;1040;310;NaN
"2022-10-18 07:00:00";NaN;NaN;1000;220
"2022-10-18 08:00:00";NaN;980;130;130
"2022-10-18 09:00:00";NaN;940;100;130
"2022-10-18 10:00:00";NaN;1010;90;100
"2022-10-18 11:00:00";NaN;NaN;1050;NaN
"2022-10-18 12:00:00";NaN;3400;1030;NaN
"2022-10-18 13:00:00";NaN;3610;1010;1070
"2022-10-18 14:00:00";NaN;1110;110;100
"2022-10-18 15:00:00";2310;1030;100;110
"2022-10-18 16:00:00";NaN;950;100;100
"2022-10-18 17:00:00";NaN;NaN;100;100
"2022-10-18 18:00:00";NaN;NaN;90;100
"2022-10-18 19:00:00";NaN;450;940;90
"2022-10-18 20:00:00";NaN;NaN;100;80
"2022-10-18 21:00:00";1270;600;100;100
"2022-10-18 22:00:00";NaN;560;120;90
"2022-10-18 23:00:00";NaN;890;60;90
"2022-10-19 00:00:00";NaN;860;60;90
"2022-10-19 01:00:00";NaN;830;90;100
"2022-10-19 02:00:00";NaN;NaN;40;410
"2022-10-19 03:00:00";1050;570;100;60
"2022-10-19 04:00:00";NaN;1060;410;90
"2022-10-19 05:00:00";NaN;NaN;1200;90
"2022-10-19 06:00:00";NaN;1280;100;90
"2022-10-19 07:00:00";1250;410;100;90
"2022-10-19 08:00:00";1200;480;40;NaN
"2022-10-19 09:00:00";NaN;1050;170;NaN
"2022-10-19 10:00:00";NaN;NaN;1130;110
"2022-10-19 11:00:00";NaN;1040;100;90
"2022-10-19 12:00:00";NaN;3240;820;NaN
"2022-10-19 13:00:00";2500;900;100;100
"2022-10-19 14:00:00";NaN;NaN;1020;100
"2022-10-19 15:00:00";NaN;1160;100;100
"2022-10-19 16:00:00";NaN;950;100;100
"2022-10-19 17:00:00";1550;700;100;100
"2022-10-19 18:00:00";2560;760;110;100
"2022-10-19 19:00:00";1400;550;2600;100
"2022-10-19 20:00:00";2450;460;140;110
"2022-10-19 21:00:00";NaN;2460;190;NaN
"2022-10-19 22:00:00";NaN;2370;190;NaN
"2022-10-19 23:00:00";NaN;NaN;130;100
"2022-10-20 00:00:00";3330;1320;170;140
"2022-10-20 01:00:00";NaN;1070;130;140
"2022-10-20 02:00:00";NaN;980;170;NaN
"2022-10-20 03:00:00";NaN;1330;200;NaN
"2022-10-20 04:00:00";NaN;1210;200;200
"2022-10-20 05:00:00";NaN;NaN;180;200
"2022-10-20 06:00:00";NaN;NaN;210;210
"2022-10-20 07:00:00";NaN;590;200;190
"2022-10-20 08:00:00";NaN;3380;160;160
"2022-10-20 09:00:00";NaN;NaN;230;160
"2022-10-20 10:00:00";NaN;NaN;360;220
"2022-10-20 11:00:00";NaN;420;90;110
"2022-10-20 12:00:00";NaN;410;100;110
"2022-10-20 13:00:00";NaN;NaN;510;430
"2022-10-20 14:00:00";NaN;490;400;530
"2022-10-20 15:00:00";750;380;370;120
"2022-10-20 16:00:00";NaN;490;120;130
