,date,SO2,NO2,NO,NOX,O3,CO,MP10,MP25
35454,2021-09-23 00:00:00,2.2,3.16,3.34632,6.50728,13.0,0.14,14.0,8.0
35455,2021-09-23 01:00:00,2.23,3.71,3.32252,7.03387,10.0,0.14,10.0,9.0
35456,2021-09-23 02:00:00,2.22,5.18,3.85138,9.03223,7.0,0.14,12.0,8.0
35457,2021-09-23 03:00:00,2.5,4.93,3.6499,8.57597,7.0,0.14,15.0,8.0
35458,2021-09-23 04:00:00,2.29,4.12,3.57563,7.69772,9.0,0.14,15.0,7.0
35459,2021-09-23 05:00:00,2.21,3.62,3.51955,7.1348,9.0,0.14,13.0,7.0
35460,2021-09-23 06:00:00,2.27,3.29,3.37625,6.66915,11.0,0.15,11.0,7.0
35461,2021-09-23 07:00:00,2.28,4.88,4.27592,9.15915,6.0,0.18,17.0,7.0
35462,2021-09-23 08:00:00,4.64,5.7,5.36822,11.0708,9.0,0.18,15.0,5.0
35463,2021-09-23 09:00:00,27.43,9.66,9.66373,19.3287,11.0,0.19,15.0,5.0
35464,2021-09-23 10:00:00,105.21,20.36,28.1483,48.5065,6.0,0.25,78.0,11.0
35465,2021-09-23 11:00:00,151.91,17.17,18.8785,36.0532,7.0,0.27,76.0,21.0
35466,2021-09-23 12:00:00,11.17,6.35,4.8285,11.1753,16.0,0.32,57.0,23.0
35467,2021-09-23 13:00:00,13.56,5.73,4.18288,9.91716,20.0,0.37,50.0,24.0
35468,2021-09-23 14:00:00,18.34,6.53,3.98125,10.5109,22.0,0.39,51.0,22.0
35469,2021-09-23 15:00:00,35.09,5.88,3.67642,9.55902,22.0,0.41,52.0,21.0
35470,2021-09-23 16:00:00,38.62,9.68,4.73593,14.4201,20.0,0.44,58.0,22.0
35471,2021-09-23 17:00:00,28.14,21.96,8.29663,30.253,14.0,0.44,83.0,25.0
35472,2021-09-23 18:00:00,6.32,12.62,3.47502,16.099,18.0,0.44,91.0,29.0
35473,2021-09-23 19:00:00,6.15,14.85,3.10295,17.9578,13.0,0.41,71.0,32.0
35474,2021-09-23 20:00:00,3.52,11.5,3.48157,14.9782,15.0,0.35,86.0,29.0
35475,2021-09-23 21:00:00,3.22,9.66,3.3851,13.048,13.0,0.3,56.0,26.0
35476,2021-09-23 22:00:00,4.06,10.93,3.46692,14.3938,13.0,0.3,71.0,22.0
35477,2021-09-23 23:00:00,2.72,4.76,3.28827,8.04433,17.0,0.25,62.0,18.0
35574,2021-09-28 00:00:00,3.81,6.13,3.6978,9.82401,7.0,0.2,45.0,10.0
35575,2021-09-28 01:00:00,2.93,5.31,3.87425,9.18422,6.0,0.2,27.0,11.0
35576,2021-09-28 02:00:00,2.55,4.58,3.6618,8.23836,7.0,0.18,25.0,9.0
35577,2021-09-28 03:00:00,2.42,4.46,3.70942,8.17207,5.0,0.19,19.0,8.0
35578,2021-09-28 04:00:00,2.32,3.73,3.25352,6.98142,6.0,0.19,14.0,8.0
35579,2021-09-28 05:00:00,2.44,3.74,3.64315,7.37901,9.0,0.19,22.0,8.0
35580,2021-09-28 06:00:00,2.4,4.7,4.15503,8.85158,4.0,0.19,15.0,8.0
35581,2021-09-28 07:00:00,2.45,4.75,5.68427,10.4351,3.0,0.21,30.0,9.0
35582,2021-09-28 08:00:00,2.33,3.95,5.26494,9.21555,8.0,0.18,56.0,5.0
35583,2021-09-28 09:00:00,,12.78,17.0728,29.8492,7.0,0.23,17.0,2.0
35584,2021-09-28 10:00:00,137.77,,,,6.0,0.4,118.0,10.0
35585,2021-09-28 11:00:00,58.25,,,,,0.41,88.0,21.0
35586,2021-09-28 12:00:00,54.91,13.39,10.0914,23.4788,,0.41,60.0,24.0
35587,2021-09-28 13:00:00,16.82,8.51,4.05064,12.5561,16.0,0.39,51.0,25.0
35588,2021-09-28 14:00:00,19.92,8.94,4.01756,12.9607,16.0,,34.0,21.0
35589,2021-09-28 15:00:00,20.33,6.19,2.27057,8.45789,20.0,0.22,32.0,18.0
35590,2021-09-28 16:00:00,21.92,7.08,2.3267,9.40944,19.0,0.2,38.0,17.0
35591,2021-09-28 17:00:00,20.61,8.42,1.98618,10.4075,20.0,0.21,46.0,17.0
35592,2021-09-28 18:00:00,6.54,10.45,1.55912,12.0115,19.0,0.19,43.0,17.0
35593,2021-09-28 19:00:00,3.16,11.71,1.27755,12.9867,16.0,0.15,29.0,20.0
35594,2021-09-28 20:00:00,2.59,6.89,1.44435,8.3308,18.0,0.11,32.0,19.0
35595,2021-09-28 21:00:00,2.25,5.44,1.39197,6.8323,16.0,0.08,20.0,17.0
35596,2021-09-28 22:00:00,2.25,4.38,1.35512,5.7357,17.0,0.06,19.0,13.0
35597,2021-09-28 23:00:00,1.99,3.84,1.39432,5.2321,18.0,0.06,19.0,9.0
36822,2021-11-19 00:00:00,3.19,4.75,1.83468,6.58783,11.0,0.23,15.0,9.0
36823,2021-11-19 01:00:00,3.16,4.64,1.81468,6.45298,12.0,0.22,22.0,8.0
36824,2021-11-19 02:00:00,3.91,5.84,1.78425,7.62542,12.0,0.22,26.0,8.0
36825,2021-11-19 03:00:00,4.88,8.38,1.81798,10.1995,9.0,0.22,25.0,9.0
36826,2021-11-19 04:00:00,4.85,8.22,2.07427,10.2975,10.0,0.22,29.0,9.0
36827,2021-11-19 05:00:00,4.88,7.44,1.91713,9.36034,11.0,0.23,22.0,10.0
36828,2021-11-19 06:00:00,3.75,5.65,1.83617,7.4825,13.0,0.23,24.0,10.0
36829,2021-11-19 07:00:00,3.23,4.9,1.8516,6.7476,14.0,0.22,17.0,9.0
36830,2021-11-19 08:00:00,3.11,4.44,1.96527,6.40642,15.0,0.24,13.0,7.0
36831,2021-11-19 09:00:00,6.55,9.85,5.71055,15.5559,10.0,0.26,20.0,6.0
36832,2021-11-19 10:00:00,23.74,17.87,16.745,34.6173,4.0,0.27,29.0,7.0
36833,2021-11-19 11:00:00,65.04,13.75,12.6255,26.3797,6.0,0.27,29.0,8.0
36834,2021-11-19 12:00:00,153.53,11.35,8.30663,19.6577,7.0,0.28,23.0,8.0
36835,2021-11-19 13:00:00,55.64,7.01,4.17625,11.1895,9.0,0.32,39.0,6.0
36836,2021-11-19 14:00:00,27.01,6.26,3.50048,9.7653,11.0,0.36,14.0,5.0
36837,2021-11-19 15:00:00,56.55,7.67,3.96543,11.6395,10.0,0.39,25.0,3.0
36838,2021-11-19 16:00:00,32.33,9.25,4.56377,13.8088,10.0,0.4,28.0,6.0
36839,2021-11-19 17:00:00,20.45,8.68,3.85885,12.5383,12.0,0.39,25.0,7.0
36840,2021-11-19 18:00:00,14.77,11.0,3.68663,14.6873,11.0,0.37,28.0,9.0
36841,2021-11-19 19:00:00,4.2,9.5,2.2699,11.7693,14.0,0.33,20.0,12.0
36842,2021-11-19 20:00:00,3.53,6.27,1.73448,8.00623,17.0,0.31,16.0,12.0
36843,2021-11-19 21:00:00,32.59,8.85,1.83532,10.6864,12.0,0.31,23.0,11.0
36844,2021-11-19 22:00:00,24.21,8.57,2.07802,10.6487,11.0,0.3,28.0,12.0
36845,2021-11-19 23:00:00,8.96,13.22,2.22797,15.4523,10.0,0.27,26.0,14.0
36846,2021-11-20 00:00:00,4.79,6.64,1.85362,8.4984,14.0,0.26,20.0,14.0
36847,2021-11-20 01:00:00,5.17,6.18,1.79765,7.981,14.0,0.25,25.0,13.0
36848,2021-11-20 02:00:00,3.52,5.18,1.81548,6.99887,15.0,0.24,20.0,12.0
36849,2021-11-20 03:00:00,3.49,5.65,1.80822,7.45798,15.0,0.24,22.0,12.0
36850,2021-11-20 04:00:00,3.38,6.32,1.856,8.17435,13.0,0.24,20.0,12.0
36851,2021-11-20 05:00:00,3.44,6.65,1.71953,8.37222,13.0,0.24,19.0,11.0
36852,2021-11-20 06:00:00,3.39,6.27,2.06333,8.32841,13.0,0.23,21.0,11.0
36853,2021-11-20 07:00:00,3.3,5.33,2.1255,7.45785,15.0,0.24,29.0,11.0
36854,2021-11-20 08:00:00,3.21,5.42,1.9569,7.37533,15.0,0.25,18.0,11.0
36855,2021-11-20 09:00:00,9.07,9.12,3.63912,12.7612,12.0,0.28,19.0,10.0
36856,2021-11-20 10:00:00,75.89,8.14,4.57457,12.7178,10.0,0.29,20.0,6.0
36857,2021-11-20 11:00:00,59.5,9.62,6.05255,15.6702,9.0,0.33,44.0,6.0
36858,2021-11-20 12:00:00,90.1,7.86,3.96555,11.83,12.0,0.34,36.0,11.0
36859,2021-11-20 13:00:00,150.21,9.6,5.06868,14.6725,11.0,0.38,39.0,16.0
36860,2021-11-20 14:00:00,128.91,8.58,4.17203,12.7567,12.0,0.4,31.0,16.0
36861,2021-11-20 15:00:00,200.93,9.1,4.12157,13.2195,12.0,0.41,41.0,18.0
36862,2021-11-20 16:00:00,10.27,6.49,2.66723,9.1534,16.0,0.41,40.0,20.0
36863,2021-11-20 17:00:00,4.3,6.63,2.26268,8.8914,17.0,0.39,29.0,17.0
36864,2021-11-20 18:00:00,4.25,7.56,2.23005,9.78525,14.0,0.36,25.0,15.0
36865,2021-11-20 19:00:00,3.42,4.93,1.79862,6.73322,15.0,0.33,17.0,13.0
36866,2021-11-20 20:00:00,3.44,4.69,1.73757,6.42465,15.0,0.29,14.0,13.0
36867,2021-11-20 21:00:00,3.47,4.8,1.79757,6.60005,14.0,0.27,10.0,12.0
36868,2021-11-20 22:00:00,3.3,4.79,1.99685,6.7819,15.0,0.26,13.0,12.0
36869,2021-11-20 23:00:00,3.31,5.8,1.73338,7.53558,14.0,0.24,9.0,11.0
39414,2022-03-07 00:00:00,4.25,7.29,4.75062,12.039,3.0,0.13,33.0,8.0
39415,2022-03-07 01:00:00,17.67,9.99,7.21463,17.206,2.0,0.15,55.0,7.0
39416,2022-03-07 02:00:00,33.07,9.91,10.4692,20.375,1.0,0.16,60.0,11.0
39417,2022-03-07 03:00:00,16.83,8.16,9.14009,17.301,1.0,0.15,48.0,13.0
39418,2022-03-07 04:00:00,8.49,6.35,5.68373,12.0337,2.0,0.13,33.0,16.0
39419,2022-03-07 05:00:00,6.65,6.39,5.58608,11.9753,2.0,0.11,14.0,13.0
39420,2022-03-07 06:00:00,9.49,9.13,6.40395,15.5355,1.0,0.12,21.0,11.0
39421,2022-03-07 07:00:00,,,,,,,,
39422,2022-03-07 08:00:00,8.71,6.07,12.2838,18.3527,3.0,0.14,60.0,6.0
39423,2022-03-07 09:00:00,101.48,13.02,41.5455,54.5612,3.0,0.16,65.0,5.0
39424,2022-03-07 10:00:00,135.56,14.71,37.7838,52.4908,4.0,0.19,185.0,14.0
39425,2022-03-07 11:00:00,54.87,11.04,12.6008,23.6405,9.0,0.2,124.0,23.0
39426,2022-03-07 12:00:00,3.49,3.93,4.86765,8.79453,16.0,0.17,83.0,26.0
39427,2022-03-07 13:00:00,2.98,2.27,4.38541,6.65712,15.0,0.18,56.0,23.0
39428,2022-03-07 14:00:00,3.0,1.95,4.26862,6.21755,14.0,0.17,41.0,18.0
39429,2022-03-07 15:00:00,2.84,2.05,4.19387,6.24318,15.0,0.17,37.0,15.0
39430,2022-03-07 16:00:00,2.84,2.29,4.42593,6.71752,14.0,0.15,43.0,12.0
39431,2022-03-07 17:00:00,2.73,2.0,4.30187,6.30377,14.0,0.14,49.0,9.0
39432,2022-03-07 18:00:00,16.54,4.45,4.73242,9.17982,11.0,0.13,45.0,13.0
39433,2022-03-07 19:00:00,3.45,3.79,4.37798,8.16753,10.0,0.12,56.0,21.0
39434,2022-03-07 20:00:00,3.25,3.79,4.38263,8.16882,10.0,0.12,51.0,19.0
39435,2022-03-07 21:00:00,2.89,1.92,4.34277,6.26123,13.0,0.12,46.0,13.0
39436,2022-03-07 22:00:00,2.92,2.02,4.3041,6.31988,11.0,0.12,34.0,8.0
39437,2022-03-07 23:00:00,3.39,3.75,4.44998,8.19643,6.0,0.12,29.0,8.0
39678,2022-03-18 00:00:00,2.89,1.73,4.50673,6.23965,16.0,0.19,23.0,9.0
39679,2022-03-18 01:00:00,3.19,3.46,4.53318,7.99255,8.0,0.19,21.0,12.0
39680,2022-03-18 02:00:00,3.25,4.4,4.87835,9.283,7.0,0.19,28.0,13.0
39681,2022-03-18 03:00:00,2.9,4.94,4.97645,9.91533,4.0,0.2,22.0,17.0
39682,2022-03-18 04:00:00,2.88,4.13,5.04312,9.17117,4.0,0.2,30.0,20.0
39683,2022-03-18 05:00:00,2.85,3.13,5.28243,8.40987,5.0,0.18,23.0,17.0
39684,2022-03-18 06:00:00,2.93,3.16,5.61185,8.77087,5.0,0.17,17.0,16.0
39685,2022-03-18 07:00:00,2.86,3.23,7.06053,10.2878,2.0,0.17,21.0,12.0
39686,2022-03-18 08:00:00,3.15,3.13,9.74817,12.8782,4.0,0.21,55.0,8.0
39687,2022-03-18 09:00:00,12.35,4.02,7.99973,12.0218,9.0,0.19,11.0,5.0
39688,2022-03-18 10:00:00,133.69,14.58,31.7705,46.3457,5.0,0.27,95.0,8.0
39689,2022-03-18 11:00:00,9.61,8.35,12.9548,21.309,10.0,0.24,88.0,18.0
39690,2022-03-18 12:00:00,12.1,3.87,5.9807,9.84834,17.0,0.21,43.0,19.0
39691,2022-03-18 13:00:00,20.73,3.75,5.39,9.14359,21.0,0.22,60.0,14.0
39692,2022-03-18 14:00:00,3.12,2.88,4.58788,7.46474,27.0,0.22,50.0,11.0
39693,2022-03-18 15:00:00,2.93,1.7,4.51895,6.21405,26.0,0.21,60.0,12.0
39694,2022-03-18 16:00:00,2.86,1.94,4.73043,6.6728,23.0,0.19,62.0,12.0
39695,2022-03-18 17:00:00,3.17,3.02,4.78365,7.803,26.0,0.24,67.0,17.0
39696,2022-03-18 18:00:00,3.1,3.39,4.40918,7.79718,23.0,0.29,91.0,21.0
39697,2022-03-18 19:00:00,3.17,6.12,4.55137,10.6755,16.0,0.26,100.0,27.0
39698,2022-03-18 20:00:00,2.96,2.99,4.30218,7.29403,18.0,0.18,88.0,28.0
39699,2022-03-18 21:00:00,2.88,3.08,4.3867,7.46867,16.0,0.17,58.0,23.0
39700,2022-03-18 22:00:00,2.91,3.52,4.4956,8.01433,13.0,0.17,73.0,19.0
39701,2022-03-18 23:00:00,3.71,6.2,4.83803,11.0413,10.0,0.19,75.0,17.0
40782,2022-05-03 00:00:00,3.15,11.12,6.2305,17.3467,2.0,0.26,27.0,16.0
40783,2022-05-03 01:00:00,3.07,9.37,4.08368,13.4532,3.0,0.25,20.0,16.0
40784,2022-05-03 02:00:00,3.1,6.93,9.33058,16.2608,2.0,0.23,18.0,16.0
40785,2022-05-03 03:00:00,3.02,7.18,6.18185,13.3632,2.0,0.23,18.0,16.0
40786,2022-05-03 04:00:00,3.08,7.07,6.46897,13.5422,2.0,0.23,15.0,15.0
40787,2022-05-03 05:00:00,3.08,6.99,6.70032,13.693,2.0,0.22,14.0,14.0
40788,2022-05-03 06:00:00,3.09,7.23,5.4988,12.7312,2.0,0.22,18.0,12.0
40789,2022-05-03 07:00:00,3.18,7.27,11.2351,18.509,2.0,0.24,17.0,13.0
40790,2022-05-03 08:00:00,3.71,7.63,15.1817,22.8117,2.0,0.29,25.0,13.0
40791,2022-05-03 09:00:00,12.59,9.32,14.5262,23.8423,4.0,0.27,45.0,8.0
40792,2022-05-03 10:00:00,21.87,12.81,17.5952,30.4093,4.0,0.33,13.0,2.0
40793,2022-05-03 11:00:00,147.53,16.84,35.9733,52.8135,3.0,0.47,81.0,8.0
40794,2022-05-03 12:00:00,110.03,18.0,29.9112,47.9123,4.0,0.47,117.0,21.0
40795,2022-05-03 13:00:00,45.19,16.99,16.625,33.614,7.0,0.46,100.0,29.0
40796,2022-05-03 14:00:00,21.95,20.84,17.2457,38.0898,9.0,0.32,56.0,34.0
40797,2022-05-03 15:00:00,22.83,23.5,23.0859,46.5818,11.0,0.29,50.0,32.0
40798,2022-05-03 16:00:00,3.49,5.52,2.08452,7.60173,21.0,0.25,46.0,28.0
40799,2022-05-03 17:00:00,3.25,4.77,1.8256,6.59582,24.0,0.28,37.0,21.0
40800,2022-05-03 18:00:00,3.21,5.06,1.53698,6.5927,23.0,0.32,37.0,16.0
40801,2022-05-03 19:00:00,3.16,4.34,1.66155,5.99725,21.0,0.28,32.0,12.0
40802,2022-05-03 20:00:00,3.06,3.59,1.56533,5.15043,20.0,0.28,31.0,10.0
40803,2022-05-03 21:00:00,3.07,3.85,1.63422,5.48495,18.0,0.28,38.0,8.0
40804,2022-05-03 22:00:00,3.09,6.79,4.1533,10.9468,8.0,0.3,31.0,10.0
40805,2022-05-03 23:00:00,3.35,7.68,6.25432,13.9377,4.0,0.32,24.0,13.0
41262,2022-05-23 00:00:00,6.74,9.91,2.53035,12.4437,5.0,0.2,35.0,13.0
41263,2022-05-23 01:00:00,6.19,9.59,4.01417,13.6065,4.0,0.18,29.0,13.0
41264,2022-05-23 02:00:00,6.06,8.81,2.15368,10.966,5.0,0.19,31.0,12.0
41265,2022-05-23 03:00:00,5.33,8.55,3.78653,12.334,5.0,0.19,37.0,13.0
41266,2022-05-23 04:00:00,5.67,7.64,2.81953,10.4607,5.0,0.18,39.0,15.0
41267,2022-05-23 05:00:00,5.11,8.61,4.63027,13.2353,3.0,0.18,33.0,14.0
41268,2022-05-23 06:00:00,7.66,9.64,3.59902,13.2367,3.0,0.17,22.0,14.0
41269,2022-05-23 07:00:00,5.87,9.98,6.87705,16.8575,2.0,0.18,24.0,14.0
41270,2022-05-23 08:00:00,8.73,10.67,4.94918,15.6155,3.0,0.18,27.0,14.0
41271,2022-05-23 09:00:00,7.3,9.05,5.90603,14.9555,4.0,0.19,21.0,12.0
41272,2022-05-23 10:00:00,30.55,14.07,12.8001,26.8675,4.0,0.19,23.0,12.0
41273,2022-05-23 11:00:00,136.83,16.92,22.1395,39.0557,4.0,0.23,57.0,15.0
41274,2022-05-23 12:00:00,142.15,21.4,39.11,60.512,4.0,0.22,89.0,20.0
41275,2022-05-23 13:00:00,51.13,16.83,16.17,33.0045,6.0,0.23,84.0,24.0
41276,2022-05-23 14:00:00,71.46,16.91,16.1315,33.0395,7.0,0.31,63.0,25.0
41277,2022-05-23 15:00:00,25.04,14.29,11.7457,26.0407,11.0,0.2,57.0,25.0
41278,2022-05-23 16:00:00,3.48,4.89,1.86458,6.75665,17.0,0.15,39.0,22.0
41279,2022-05-23 17:00:00,3.97,7.28,1.93323,9.21158,13.0,0.17,31.0,17.0
41280,2022-05-23 18:00:00,3.45,7.41,1.78148,9.19075,11.0,0.17,32.0,14.0
41281,2022-05-23 19:00:00,3.51,7.76,1.81337,9.569,9.0,0.16,28.0,14.0
41282,2022-05-23 20:00:00,4.54,9.01,1.80218,10.8099,8.0,0.17,29.0,16.0
41283,2022-05-23 21:00:00,3.48,8.5,2.3642,10.8632,7.0,0.17,23.0,15.0
41284,2022-05-23 22:00:00,3.43,8.81,2.53768,11.3509,6.0,0.18,27.0,14.0
41285,2022-05-23 23:00:00,3.17,5.33,1.85785,7.18908,11.0,0.15,23.0,13.0
41286,2022-05-24 00:00:00,3.13,5.17,2.12257,7.29508,8.0,0.14,10.0,9.0
41287,2022-05-24 01:00:00,3.2,6.09,2.72293,8.81743,7.0,0.16,9.0,6.0
41288,2022-05-24 02:00:00,3.12,7.82,3.52478,11.3458,6.0,0.17,19.0,6.0
41289,2022-05-24 03:00:00,3.06,5.7,2.06743,7.77177,7.0,0.15,17.0,6.0
41290,2022-05-24 04:00:00,2.96,4.07,1.77563,5.8443,8.0,0.14,10.0,6.0
41291,2022-05-24 05:00:00,13.5,7.25,3.51508,10.7618,6.0,0.18,11.0,7.0
41292,2022-05-24 06:00:00,10.75,12.92,6.61212,19.536,3.0,0.16,14.0,9.0
41293,2022-05-24 07:00:00,11.55,15.72,7.02082,22.744,2.0,0.16,4.0,8.0
41294,2022-05-24 08:00:00,8.41,10.93,7.60197,18.5283,3.0,0.17,2.0,7.0
41295,2022-05-24 09:00:00,9.16,8.13,9.11345,17.2398,5.0,0.17,8.0,5.0
41296,2022-05-24 10:00:00,55.3,10.91,23.4,34.3088,4.0,0.31,11.0,4.0
