,date,SO2,NO2,NO,NOX,O3,CO,MP10,MP25
35840,2021-10-09 02:00:00,97.61,22.29,11.5933,33.8863,6.0,0.71,70.0,39.0
35841,2021-10-09 03:00:00,42.43,24.27,12.6924,36.9587,5.0,0.34,67.0,37.0
35842,2021-10-09 04:00:00,39.14,26.77,30.048,56.8185,5.0,0.37,59.0,32.0
35843,2021-10-09 05:00:00,87.89,20.65,5.72422,26.3742,7.0,0.57,55.0,30.0
35844,2021-10-09 06:00:00,64.99,21.89,15.0904,36.9798,6.0,0.41,55.0,35.0
35845,2021-10-09 07:00:00,42.16,17.27,14.9765,32.2515,8.0,0.35,53.0,35.0
35846,2021-10-09 08:00:00,5.7,8.76,5.442,14.204,14.0,0.21,47.0,31.0
35847,2021-10-09 09:00:00,3.0,4.93,2.60177,7.53097,20.0,0.2,41.0,23.0
35848,2021-10-09 10:00:00,2.63,4.22,1.92887,6.1491,22.0,0.19,41.0,14.0
35849,2021-10-09 11:00:00,2.61,5.15,2.36695,7.5156,23.0,0.23,37.0,10.0
35850,2021-10-09 12:00:00,2.67,6.02,3.40825,9.43008,24.0,0.3,33.0,13.0
35851,2021-10-09 13:00:00,2.32,4.34,2.13065,6.47143,27.0,0.21,30.0,15.0
35852,2021-10-09 14:00:00,2.14,4.28,2.09375,6.36542,26.0,0.22,25.0,12.0
35853,2021-10-09 15:00:00,2.2,3.92,1.8697,5.79157,26.0,0.2,22.0,7.0
35854,2021-10-09 16:00:00,2.24,3.77,1.74067,5.51287,26.0,0.2,20.0,6.0
35855,2021-10-09 17:00:00,2.24,4.21,1.86798,6.08198,27.0,0.2,21.0,4.0
35856,2021-10-09 18:00:00,2.1,4.61,1.8044,6.41345,26.0,0.21,21.0,4.0
35857,2021-10-09 19:00:00,2.16,4.96,1.92855,6.88693,25.0,0.26,21.0,5.0
35858,2021-10-09 20:00:00,2.13,5.36,1.94627,7.30462,24.0,0.27,21.0,6.0
35859,2021-10-09 21:00:00,2.04,5.66,1.89537,7.55653,23.0,0.31,23.0,11.0
35860,2021-10-09 22:00:00,2.08,5.69,1.677,7.36803,22.0,0.32,26.0,9.0
35861,2021-10-09 23:00:00,1.99,4.53,1.6407,6.17112,22.0,0.33,31.0,10.0
38262,2022-01-18 00:00:00,1.89,3.42,1.43298,4.853,17.0,0.06,55.0,10.0
38263,2022-01-18 01:00:00,1.97,4.89,1.54433,6.4301,15.0,0.06,53.0,12.0
38264,2022-01-18 02:00:00,8.79,11.19,2.66885,13.8555,8.0,0.07,48.0,11.0
38265,2022-01-18 03:00:00,4.63,12.52,5.16218,17.6802,6.0,0.09,51.0,13.0
38266,2022-01-18 04:00:00,20.61,13.73,13.3641,27.0918,6.0,0.08,55.0,15.0
38267,2022-01-18 05:00:00,16.4,13.18,19.032,32.2087,6.0,0.09,63.0,18.0
38268,2022-01-18 06:00:00,17.38,12.7,20.2538,32.9572,6.0,0.12,66.0,19.0
38269,2022-01-18 07:00:00,208.18,12.9,20.9178,33.8133,11.0,0.11,72.0,24.0
38270,2022-01-18 08:00:00,8.1,5.02,3.5031,8.52678,11.0,0.07,75.0,29.0
38271,2022-01-18 09:00:00,4.96,5.57,5.13168,10.6971,12.0,0.07,64.0,28.0
38272,2022-01-18 10:00:00,3.56,5.47,4.13103,9.60468,15.0,0.08,58.0,25.0
38273,2022-01-18 11:00:00,2.24,4.15,2.55038,6.70397,18.0,0.06,58.0,18.0
38274,2022-01-18 12:00:00,2.19,4.21,2.98075,7.19293,19.0,0.06,56.0,13.0
38275,2022-01-18 13:00:00,2.21,4.1,2.96503,7.06824,19.0,0.06,51.0,10.0
38276,2022-01-18 14:00:00,,,,,,0.06,47.0,6.0
38277,2022-01-18 15:00:00,1.69,,,,,,47.0,7.0
38278,2022-01-18 16:00:00,1.55,4.16,2.70485,6.86618,,,68.0,8.0
38279,2022-01-18 17:00:00,1.53,3.51,2.14803,5.65488,19.0,0.09,80.0,9.0
38280,2022-01-18 18:00:00,1.46,3.79,2.24823,6.04227,20.0,0.09,68.0,10.0
38281,2022-01-18 19:00:00,1.33,3.47,1.94453,5.41083,20.0,0.09,62.0,11.0
38282,2022-01-18 20:00:00,1.37,5.03,1.99435,7.02755,19.0,0.1,57.0,8.0
38283,2022-01-18 21:00:00,1.3,4.97,2.04218,7.00811,18.0,0.1,54.0,8.0
38284,2022-01-18 22:00:00,1.34,5.44,2.04775,7.4869,17.0,0.11,51.0,9.0
38285,2022-01-18 23:00:00,1.31,4.53,1.70007,6.23483,18.0,0.1,49.0,8.0
39102,2022-02-22 00:00:00,71.13,12.96,18.0998,31.0555,5.0,0.37,50.0,16.0
39103,2022-02-22 01:00:00,144.37,14.71,24.9265,39.6335,7.0,0.66,63.0,32.0
39104,2022-02-22 02:00:00,75.22,12.93,26.2308,39.1595,6.0,0.35,72.0,41.0
39105,2022-02-22 03:00:00,16.52,12.3,14.653,26.9577,2.0,0.17,63.0,39.0
39106,2022-02-22 04:00:00,35.75,12.74,11.3774,24.1217,2.0,0.41,50.0,29.0
39107,2022-02-22 05:00:00,13.27,7.74,5.43533,13.1801,4.0,0.17,30.0,16.0
39108,2022-02-22 06:00:00,30.27,12.71,21.8294,34.5377,3.0,0.23,29.0,10.0
39109,2022-02-22 07:00:00,10.23,10.26,13.9054,24.1625,3.0,0.18,29.0,14.0
39110,2022-02-22 08:00:00,8.48,9.23,13.4805,22.7148,4.0,0.19,29.0,17.0
39111,2022-02-22 09:00:00,8.83,6.41,6.61588,13.0283,6.0,0.17,30.0,15.0
39112,2022-02-22 10:00:00,8.04,5.79,4.2769,10.0702,9.0,0.18,28.0,9.0
39113,2022-02-22 11:00:00,3.88,3.83,1.9367,5.76728,11.0,0.18,28.0,7.0
39114,2022-02-22 12:00:00,3.29,3.74,1.853,5.59057,12.0,0.18,27.0,10.0
39115,2022-02-22 13:00:00,,4.2,2.2145,6.41177,13.0,0.16,19.0,8.0
39116,2022-02-22 14:00:00,3.9,,,,,0.16,20.0,4.0
39117,2022-02-22 15:00:00,3.5,3.99,1.6414,5.62883,14.0,,27.0,6.0
39118,2022-02-22 16:00:00,3.3,3.8,1.84873,5.65062,14.0,0.19,25.0,9.0
39119,2022-02-22 17:00:00,3.09,3.74,1.87173,5.61072,14.0,0.18,17.0,7.0
39120,2022-02-22 18:00:00,2.93,3.93,2.40045,6.33022,11.0,0.18,13.0,4.0
39121,2022-02-22 19:00:00,2.92,4.18,2.3604,6.54253,11.0,0.25,21.0,3.0
39122,2022-02-22 20:00:00,3.19,5.36,3.54742,8.90562,9.0,0.2,25.0,4.0
39123,2022-02-22 21:00:00,2.9,9.4,4.29808,13.7023,6.0,0.28,28.0,8.0
39124,2022-02-22 22:00:00,2.99,9.45,3.10805,12.5628,5.0,0.29,33.0,7.0
39125,2022-02-22 23:00:00,4.15,13.82,7.34113,21.1653,2.0,0.23,37.0,10.0
40350,2022-04-15 00:00:00,3.4,7.04,1.89468,8.93336,22.0,0.15,44.0,15.0
40351,2022-04-15 01:00:00,3.28,7.92,2.13302,10.0571,22.0,0.15,40.0,14.0
40352,2022-04-15 02:00:00,3.2,8.92,2.19298,11.1092,22.0,0.16,37.0,13.0
40353,2022-04-15 03:00:00,3.46,11.96,2.70157,14.6594,19.0,0.14,35.0,12.0
40354,2022-04-15 04:00:00,3.56,8.35,1.74965,10.0969,21.0,0.14,30.0,11.0
40355,2022-04-15 05:00:00,3.66,12.64,1.60907,14.2433,17.0,0.16,26.0,10.0
40356,2022-04-15 06:00:00,4.48,12.98,1.9151,14.8985,14.0,0.17,26.0,10.0
40357,2022-04-15 07:00:00,4.89,9.19,2.96145,12.1469,16.0,0.16,25.0,8.0
40358,2022-04-15 08:00:00,7.12,11.68,3.31388,14.9988,15.0,0.17,26.0,8.0
40359,2022-04-15 09:00:00,13.27,15.25,6.56023,21.8143,12.0,0.16,38.0,10.0
40360,2022-04-15 10:00:00,5.6,10.65,5.45872,16.1106,17.0,0.14,39.0,10.0
40361,2022-04-15 11:00:00,3.56,4.87,2.01015,6.87837,23.0,0.16,30.0,8.0
40362,2022-04-15 12:00:00,4.62,6.74,2.76705,9.50211,22.0,0.16,27.0,8.0
40363,2022-04-15 13:00:00,5.41,7.82,3.28685,11.1073,21.0,0.21,28.0,7.0
40364,2022-04-15 14:00:00,4.87,7.01,2.78395,9.79567,22.0,0.2,29.0,5.0
40365,2022-04-15 15:00:00,4.79,7.71,3.50598,11.2196,22.0,0.22,32.0,8.0
40366,2022-04-15 16:00:00,4.61,6.37,2.55215,8.92213,25.0,0.23,34.0,14.0
40367,2022-04-15 17:00:00,4.09,6.56,2.39098,8.9472,28.0,0.24,35.0,18.0
40368,2022-04-15 18:00:00,3.59,5.72,2.29368,8.01241,28.0,0.25,36.0,20.0
40369,2022-04-15 19:00:00,3.3,4.55,1.83802,6.39282,26.0,0.19,32.0,19.0
40370,2022-04-15 20:00:00,3.26,6.85,2.34597,9.19647,24.0,0.21,30.0,15.0
40371,2022-04-15 21:00:00,6.94,14.75,4.6634,19.4113,18.0,0.44,33.0,12.0
40372,2022-04-15 22:00:00,199.72,28.58,37.9679,66.5435,11.0,0.71,48.0,19.0
40373,2022-04-15 23:00:00,110.29,22.98,7.7964,30.773,10.0,0.49,65.0,35.0
40374,2022-04-16 00:00:00,50.76,14.04,2.58727,16.6267,15.0,0.37,64.0,39.0
40375,2022-04-16 01:00:00,34.22,16.52,19.166,35.688,12.0,0.46,59.0,32.0
40376,2022-04-16 02:00:00,56.32,25.92,36.67,62.595,7.0,0.44,59.0,30.0
40377,2022-04-16 03:00:00,189.23,24.95,13.3171,38.2683,11.0,1.12,61.0,34.0
