FECHA (YYMMDD);HORA (HHMM);;
051105;1300;46;
051105;1400;47;
051105;1500;47;
051105;1600;45;
051105;1700;44;
051105;1800;42;
051105;1900;49;
051105;2000;64;
051105;2100;75;
051105;2200;82;
051105;2300;86;
051106;0000;91;
051106;0100;91;
051106;0200;93;
051106;0300;97;
051106;0400;98;
051106;0500;99;
051106;0600;99;
051106;0700;99;
051106;0800;84;
051106;0900;63;
051106;1000;61;
051106;1100;56;
051106;1200;55;
051106;1300;51;
051106;1400;46;
051106;1500;45;
051106;1600;45;
051106;1700;47;
051106;1800;53;
051106;1900;55;
051106;2000;63;
051106;2100;75;
051106;2200;84;
051106;2300;83;
051107;0000;89;
051107;0100;94;
051107;0200;95;
051107;0300;99;
051107;0400;99;
051107;0500;99;
051107;0600;99;
051107;0700;99;
051107;0800;99;
051107;0900;93;
051107;1000;77;
051107;1100;75;
051107;1200;67;
051107;1300;65;
051107;1400;64;
051107;1500;60;
051107;1600;61;
051107;1700;72;
051107;1800;75;
051107;1900;86;
051107;2000;97;
051107;2100;97;
051107;2200;98;
051107;2300;99;
051108;0000;99;
051108;0100;99;
051108;0200;99;
051108;0300;99;
051108;0400;99;
051108;0500;99;
051108;0600;99;
051108;0700;99;
051108;0800;99;
051108;0900;99;
051108;1000;99;
051108;1100;;
051108;1200;91;
051108;1300;84;
051108;1400;87;
051108;1500;87;
051108;1600;88;
051108;1700;84;
051108;1800;90;
051108;1900;95;
051108;2000;97;
051108;2100;99;
051108;2200;99;
051108;2300;99;
051109;0000;99;
051109;0100;99;
051109;0200;99;
051109;0300;99;
051109;0400;99;
051109;0500;99;
051109;0600;99;
051109;0700;99;
051109;0800;99;
051109;0900;85;
051109;1000;72;
051109;1100;67;
051109;1200;64;
051109;1300;55;
051109;1400;52;
051109;1500;51;
051109;1600;50;
051109;1700;40;
051109;1800;37;
051109;1900;30;
051109;2000;41;
051109;2100;50;
051109;2200;64;
051109;2300;77;
051110;0000;85;
051110;0100;86;
051110;0200;88;
051110;0300;91;
051110;0400;97;
051110;0500;99;
051110;0600;99;
051110;0700;99;
051110;0800;73;
051110;0900;60;
051110;1000;59;
051110;1100;45;
051110;1200;39;
051110;1300;42;
051110;1400;38;
051110;1500;26;
051110;1600;25;
051110;1700;21;
051110;1800;30;
051110;1900;35;
051110;2000;49;
051110;2100;65;
051110;2200;73;
051110;2300;87;
051111;0000;94;
051111;0100;99;
051111;0200;99;
051111;0300;99;
051111;0400;99;
051111;0500;99;
051111;0600;99;
051111;0700;99;
051111;0800;99;
051111;0900;99;
051111;1000;99;
051111;1100;97;
051111;1200;94;
051111;1300;80;
051111;1400;75;
051111;1500;77;
051111;1600;77;
