FECHA (YYMMDD);HORA (HHMM);;
091109;0300;;
091109;0400;;
091109;0500;;
091109;0600;;
091109;0700;;
091109;0800;;
091109;0900;;
091109;1000;;
091109;1100;;
091109;1200;;
091109;1300;;
091109;1400;;
091109;1500;;
091109;1600;;
091109;1700;;
091109;1800;;
091109;1900;;
091109;2000;;
091109;2100;;
091109;2200;;
091109;2300;;
091110;0000;;
091110;0100;;
091110;0200;;
091110;0300;;
091110;0400;;
091110;0500;;
091110;0600;;
091110;0700;;
091110;0800;;
091110;0900;;
091110;1000;;
091110;1100;;
091110;1200;;
091110;1300;;
091110;1400;;
091110;1500;;
091110;1600;;
091110;1700;;
091110;1800;;
091110;1900;;
091110;2000;;
091110;2100;;
091110;2200;;
091110;2300;;
091111;0000;;
091111;0100;;
091111;0200;;
091111;0300;;
091111;0400;;
091111;0500;;
091111;0600;;
091111;0700;;
091111;0800;;
091111;0900;;
091111;1000;;
091111;1100;;
091111;1200;;
091111;1300;;
091111;1400;;
091111;1500;;
091111;1600;;
091111;1700;;
091111;1800;;
091111;1900;;
091111;2000;;
091111;2100;;
091111;2200;;
091111;2300;;
091112;0000;;
091112;0100;;
091112;0200;;
091112;0300;;
091112;0400;;
091112;0500;;
091112;0600;;
091112;0700;;
091112;0800;;
091112;0900;;
091112;1000;;
091112;1100;;
091112;1200;;
091112;1300;;
091112;1400;;
091112;1500;;
091112;1600;;
091112;1700;;
091112;1800;;
091112;1900;;
091112;2000;;
091112;2100;;
091112;2200;;
091112;2300;;
091113;0000;;
091113;0100;;
091113;0200;;
091113;0300;;
091113;0400;;
091113;0500;;
091113;0600;;
091113;0700;;
091113;0800;;
091113;0900;;
091113;1000;;
091113;1100;;
091113;1200;;
091113;1300;;
091113;1400;;
091113;1500;;
091113;1600;;
091113;1700;;
091113;1800;;
091113;1900;;
091113;2000;;
091113;2100;;
091113;2200;;
091113;2300;;
091114;0000;;
091114;0100;;
091114;0200;;
091114;0300;;
091114;0400;;
091114;0500;;
091114;0600;;
091114;0700;;
091114;0800;;
091114;0900;;
091114;1000;;
091114;1100;;
091114;1200;;
091114;1300;;
091114;1400;;
091114;1500;;
091114;1600;;
091114;1700;;
091114;1800;;
091114;1900;;
091114;2000;;
091114;2100;;
091114;2200;;
091114;2300;;
091115;0000;;
091115;0100;;
091115;0200;;
091115;0300;;
091115;0400;;
091115;0500;;
091115;0600;;
091115;0700;;
